CustomerID,Plan,AcquisitionSource,MRR,SignupDate,CancelDate,Status,TenureMonths,IsDiscount,LTV
CUST1878,Basic,Organic,29,1/13/2023,,Active,7,0,203
CUST1879,Basic,Paid Ad,29,9/24/2023,11/23/2023,Churned,2,0,58
CUST1880,Basic,Free Trial,29,3/14/2022,,Active,8,1,232
CUST1881,Basic,Referral,29,8/10/2022,,Active,9,0,261
CUST1882,Pro,Organic,79,4/14/2022,,Active,23,0,1817
CUST1883,Basic,Organic,29,1/30/2023,6/23/2024,Churned,17,0,493
CUST1884,Pro,Paid Ad,79,11/4/2023,5/2/2024,Churned,6,0,474
CUST1885,Basic,Organic,29,7/26/2023,,Active,19,0,551
CUST1886,Pro,Direct Sales,79,4/19/2022,,Active,24,0,1896
CUST1887,Basic,Referral,29,1/2/2023,,Active,28,0,812
CUST1888,Pro,Direct Sales,79,11/13/2023,,Active,9,0,711
CUST1889,Pro,Referral,79,6/20/2022,,Active,23,0,1817
CUST1890,Pro,Free Trial,79,2/16/2023,,Active,27,1,2133
CUST1891,Basic,Paid Ad,29,6/11/2022,,Active,25,0,725
CUST1892,Basic,Free Trial,29,3/30/2023,,Active,16,1,464
CUST1893,Pro,Organic,79,7/18/2023,,Active,16,0,1264
CUST1894,Pro,Paid Ad,79,1/16/2023,,Active,26,0,2054
CUST1895,Basic,Direct Sales,29,3/17/2023,,Active,16,0,464
CUST1896,Basic,Organic,29,9/16/2023,3/9/2025,Churned,18,0,522
CUST1897,Pro,Referral,79,8/8/2022,,Active,23,0,1817
CUST1898,Basic,Referral,29,9/18/2022,12/12/2023,Churned,15,0,435
CUST1899,Pro,Organic,79,4/4/2023,,Active,6,0,474
CUST1900,Basic,Referral,29,2/5/2022,,Active,25,0,725
CUST1901,Basic,Direct Sales,29,1/17/2022,,Active,15,0,435
CUST1902,Pro,Direct Sales,79,1/7/2022,,Active,13,0,1027
CUST1903,Basic,Direct Sales,29,8/8/2022,,Active,6,0,174
CUST1904,Basic,Paid Ad,29,12/8/2023,,Active,23,0,667
CUST1905,Basic,Organic,29,6/8/2023,,Active,24,0,696
CUST1906,Pro,Paid Ad,79,6/8/2022,9/1/2023,Churned,15,0,1185
CUST1907,Basic,Referral,29,12/31/2022,9/27/2023,Churned,9,0,261
CUST1908,Basic,Referral,29,1/11/2023,,Active,13,0,377
CUST1909,Basic,Free Trial,29,8/27/2022,6/23/2023,Churned,10,1,290
CUST1910,Pro,Paid Ad,79,4/5/2022,,Active,24,0,1896
CUST1911,Basic,Paid Ad,29,8/11/2022,,Active,29,0,841
CUST1912,Pro,Paid Ad,79,11/29/2022,,Active,11,0,869
CUST1913,Basic,Organic,29,5/15/2023,,Active,28,0,812
CUST1914,Basic,Paid Ad,29,12/21/2023,,Active,9,0,261
CUST1915,Pro,Organic,79,9/2/2023,,Active,7,0,553
CUST1916,Basic,Free Trial,29,8/14/2023,10/13/2023,Churned,2,1,58
CUST1917,Pro,Paid Ad,79,12/9/2022,,Active,19,0,1501
CUST1918,Basic,Paid Ad,29,3/3/2023,,Active,9,0,261
CUST1919,Enterprise,Organic,199,8/21/2022,,Active,25,0,4975
CUST1920,Enterprise,Referral,199,1/12/2022,,Active,26,0,5174
CUST1921,Pro,Organic,79,1/27/2023,6/20/2024,Churned,17,0,1343
CUST1922,Basic,Paid Ad,29,2/12/2022,7/12/2022,Churned,5,0,145
CUST1923,Basic,Referral,29,12/1/2022,,Active,13,0,377
CUST1924,Enterprise,Referral,199,6/6/2022,7/1/2023,Churned,13,0,2587
CUST1925,Pro,Organic,79,4/2/2023,,Active,24,0,1896
CUST1926,Basic,Organic,29,6/1/2023,7/25/2024,Churned,14,0,406
CUST1927,Pro,Direct Sales,79,10/24/2022,,Active,10,0,790
CUST1928,Pro,Organic,79,5/16/2022,,Active,21,0,1659
CUST1929,Basic,Referral,29,8/9/2023,,Active,23,0,667
CUST1930,Basic,Free Trial,29,2/13/2023,3/9/2024,Churned,13,1,377
CUST1931,Pro,Referral,79,5/29/2023,,Active,28,0,2212
CUST1932,Basic,Organic,29,5/14/2022,,Active,21,0,609
CUST1933,Basic,Paid Ad,29,7/27/2023,8/20/2024,Churned,13,0,377
CUST1934,Basic,Referral,29,10/30/2023,,Active,23,0,667
CUST1935,Pro,Organic,79,9/23/2023,,Active,22,0,1738
CUST1936,Basic,Organic,29,9/10/2022,6/7/2023,Churned,9,0,261
CUST1937,Basic,Free Trial,29,3/17/2023,6/15/2023,Churned,3,1,87
CUST1938,Basic,Paid Ad,29,4/26/2022,,Active,19,0,551
CUST1939,Basic,Free Trial,29,1/10/2023,12/6/2023,Churned,11,1,319
CUST1940,Pro,Organic,79,12/19/2022,,Active,6,0,474
CUST1941,Pro,Referral,79,11/9/2022,11/4/2023,Churned,12,0,948
CUST1942,Enterprise,Organic,199,9/24/2023,,Active,20,0,3980
CUST1943,Enterprise,Direct Sales,199,10/1/2023,,Active,7,0,1393
CUST1944,Enterprise,Referral,199,8/28/2022,,Active,17,0,3383
CUST1945,Pro,Paid Ad,79,6/9/2022,,Active,8,0,632
CUST1946,Pro,Paid Ad,79,4/26/2022,,Active,13,0,1027
CUST1947,Pro,Paid Ad,79,9/28/2023,,Active,15,0,1185
CUST1948,Pro,Free Trial,79,1/15/2022,,Active,9,1,711
CUST1949,Basic,Free Trial,29,11/9/2022,,Active,6,1,174
CUST1950,Pro,Free Trial,79,12/6/2022,5/29/2024,Churned,18,1,1422
CUST1951,Basic,Paid Ad,29,8/5/2022,12/28/2023,Churned,17,0,493
CUST1952,Enterprise,Organic,199,9/22/2022,,Active,25,0,4975
CUST1953,Pro,Paid Ad,79,5/25/2022,,Active,27,0,2133
CUST1954,Pro,Paid Ad,79,1/19/2022,,Active,27,0,2133
CUST1955,Pro,Paid Ad,79,6/24/2023,12/21/2023,Churned,6,0,474
CUST1956,Basic,Organic,29,3/3/2022,11/28/2022,Churned,9,0,261
CUST1957,Basic,Direct Sales,29,2/24/2022,,Active,6,0,174
CUST1958,Enterprise,Paid Ad,199,3/10/2022,,Active,14,0,2786
CUST1959,Pro,Paid Ad,79,11/10/2023,,Active,27,0,2133
CUST1960,Pro,Free Trial,79,1/4/2023,,Active,6,1,474
CUST1961,Enterprise,Paid Ad,199,10/27/2022,,Active,26,0,5174
CUST1962,Pro,Organic,79,1/31/2023,2/25/2024,Churned,13,0,1027
CUST1963,Enterprise,Organic,199,6/5/2023,,Active,9,0,1791
CUST1964,Pro,Referral,79,11/20/2022,,Active,25,0,1975
CUST1965,Pro,Organic,79,6/29/2023,1/25/2024,Churned,7,0,553
CUST1966,Enterprise,Organic,199,5/28/2023,,Active,23,0,4577
CUST1967,Pro,Organic,79,12/31/2023,8/27/2024,Churned,8,0,632
CUST1968,Basic,Paid Ad,29,6/27/2023,10/19/2024,Churned,16,0,464
CUST1969,Basic,Organic,29,2/7/2023,,Active,6,0,174
CUST1970,Basic,Paid Ad,29,12/22/2022,,Active,17,0,493
CUST1971,Pro,Free Trial,79,10/3/2023,,Active,22,1,1738
CUST1972,Basic,Paid Ad,29,10/10/2022,,Active,26,0,754
CUST1973,Basic,Organic,29,9/21/2022,,Active,6,0,174
CUST1974,Pro,Referral,79,7/23/2023,,Active,13,0,1027
CUST1975,Basic,Organic,29,6/5/2022,6/30/2023,Churned,13,0,377
CUST1976,Basic,Free Trial,29,11/4/2023,11/28/2024,Churned,13,1,377
CUST1977,Enterprise,Organic,199,6/18/2023,,Active,25,0,4975
CUST1978,Basic,Free Trial,29,10/3/2023,,Active,19,1,551
CUST1979,Enterprise,Paid Ad,199,9/4/2022,,Active,19,0,3781
CUST1980,Basic,Organic,29,11/16/2022,,Active,16,0,464
CUST1981,Pro,Paid Ad,79,4/5/2023,,Active,12,0,948
CUST1982,Basic,Referral,29,10/31/2023,4/23/2025,Churned,18,0,522
CUST1983,Basic,Free Trial,29,12/2/2023,,Active,10,1,290
CUST1984,Basic,Organic,29,11/13/2022,,Active,22,0,638
CUST1985,Pro,Paid Ad,79,5/19/2022,,Active,30,0,2370
CUST1986,Enterprise,Paid Ad,199,5/29/2022,,Active,24,0,4776
CUST1987,Basic,Referral,29,6/11/2022,12/3/2023,Churned,18,0,522
CUST1988,Basic,Direct Sales,29,6/30/2023,,Active,9,0,261
CUST1989,Basic,Paid Ad,29,7/8/2022,12/5/2022,Churned,5,0,145
CUST1990,Basic,Paid Ad,29,1/31/2022,,Active,19,0,551
CUST1991,Pro,Free Trial,79,2/26/2023,,Active,29,1,2291
CUST1992,Basic,Organic,29,10/15/2023,,Active,14,0,406
CUST1993,Pro,Direct Sales,79,6/5/2022,,Active,9,0,711
CUST1994,Basic,Paid Ad,29,5/15/2022,2/9/2023,Churned,9,0,261
CUST1995,Basic,Free Trial,29,9/13/2023,,Active,13,1,377
CUST1996,Basic,Organic,29,9/3/2023,10/3/2023,Churned,1,0,29
CUST1997,Pro,Organic,79,1/3/2023,4/27/2024,Churned,16,0,1264
CUST1998,Basic,Paid Ad,29,5/18/2022,,Active,25,0,725
CUST1999,Basic,Paid Ad,29,4/26/2023,,Active,17,0,493
CUST2000,Pro,Organic,79,7/8/2022,,Active,21,0,1659
